aco_fm1,aco_fm2,aco_fm3,aco_fm4,error_reason,Frames,dbm_master_url
502.4058078839704,1094.495418349094,2449.5931210692956,4057.8670885872416,Pass,103,sample_data/subj02_timepoint02.mp4
492.67509258194303,1141.0593581812388,2449.9304198351133,4066.0391177468055,Pass,104,sample_data/subj02_timepoint02.mp4
484.33635691766045,1196.5813630857804,2460.2294596531287,4069.5969695998156,Pass,105,sample_data/subj02_timepoint02.mp4
479.6186575520626,1251.645498353774,2489.8227361439353,4077.6480938537543,Pass,106,sample_data/subj02_timepoint02.mp4
478.97022144914837,1300.3103152006431,2550.761520699174,4102.461939809508,Pass,107,sample_data/subj02_timepoint02.mp4
482.16086923984176,1338.809633755413,2650.617977750675,4159.978253659119,Pass,108,sample_data/subj02_timepoint02.mp4
489.0069077814566,1365.1983455788359,2769.320289915705,4237.558106472151,Pass,109,sample_data/subj02_timepoint02.mp4
499.4475639344093,1380.453155637533,2859.836525060609,4292.49982273745,Pass,110,sample_data/subj02_timepoint02.mp4
513.3778621783473,1387.6341633079476,2902.756827115845,4301.856202386713,Pass,111,sample_data/subj02_timepoint02.mp4
530.4354447960025,1390.5084406657104,2910.3261807743247,4258.233593027743,Pass,112,sample_data/subj02_timepoint02.mp4
549.7255398329665,1393.2947552668306,2897.0326659654393,4171.2725301137725,Pass,113,sample_data/subj02_timepoint02.mp4
569.449356281327,1400.5496191318457,2873.5118000001403,4079.181868303977,Pass,114,sample_data/subj02_timepoint02.mp4
586.6668844356714,1415.522675378173,2849.2785006537797,4010.9014487868685,Pass,115,sample_data/subj02_timepoint02.mp4
597.6715303669154,1436.9971636979508,2830.6161897628763,3968.5083003273944,Pass,116,sample_data/subj02_timepoint02.mp4
599.0573225814486,1457.9759926851618,2818.8967564939308,3943.8500762847852,Pass,117,sample_data/subj02_timepoint02.mp4
589.1517376478737,1470.4450655884475,2812.166469104483,3929.9955821071344,Pass,118,sample_data/subj02_timepoint02.mp4
569.6795584883051,1472.349122089284,2807.404215649867,3922.6466263013344,Pass,119,sample_data/subj02_timepoint02.mp4
546.3282631093323,1467.818197790485,2801.5719728606396,3918.9018127432205,Pass,120,sample_data/subj02_timepoint02.mp4
526.2406989788127,1461.4060530204922,2791.3731928739076,3915.525426888461,Pass,121,sample_data/subj02_timepoint02.mp4
514.6088585127484,1454.2273614944784,2770.3674322069573,3904.319124263044,Pass,122,sample_data/subj02_timepoint02.mp4
513.8208388084792,1443.9094001078363,2703.7375573317154,3828.673741478803,Pass,123,sample_data/subj02_timepoint02.mp4
524.5954601812032,1423.5603783597123,2477.062629606742,3591.950349526169,Pass,124,sample_data/subj02_timepoint02.mp4
547.0348334929138,1374.199027915849,2226.3750933054116,3432.414640926174,Pass,125,sample_data/subj02_timepoint02.mp4
580.2111960788187,1279.730611426205,2097.8276334178477,3379.131459233489,Pass,126,sample_data/subj02_timepoint02.mp4
618.9811175535327,1173.4453202009274,2059.3625063604095,3348.1855621946047,Pass,127,sample_data/subj02_timepoint02.mp4
652.1923210404973,1102.598224627295,2054.59860132505,3321.488836758134,Pass,128,sample_data/subj02_timepoint02.mp4
670.3355019925235,1092.0458583598013,2069.7101622656915,3296.220949522022,Pass,129,sample_data/subj02_timepoint02.mp4
670.7336087760068,1131.1953141472864,2119.132474102691,3283.3051508732256,Pass,130,sample_data/subj02_timepoint02.mp4
654.035616777159,1166.0258945428493,2207.415885565905,3306.776010403412,Pass,131,sample_data/subj02_timepoint02.mp4
624.0385100310356,1173.7476617424934,2288.3082056583207,3358.8501284203708,Pass,132,sample_data/subj02_timepoint02.mp4
590.1158450716559,1169.7800414093658,2333.642009954981,3399.3123795604447,Pass,133,sample_data/subj02_timepoint02.mp4
561.3698579714669,1163.177119424152,2353.7818037870074,3412.465532423476,Pass,134,sample_data/subj02_timepoint02.mp4
541.0800083554633,1155.1780561621133,2362.469866186805,3408.2178342576326,Pass,135,sample_data/subj02_timepoint02.mp4
528.5597490987465,1147.4614694128718,2366.251255266526,3397.690890336161,Pass,136,sample_data/subj02_timepoint02.mp4
522.3152411751969,1141.9126271308132,2367.599800616721,3387.2696394045315,Pass,137,sample_data/subj02_timepoint02.mp4
521.2208888052046,1139.5972092931318,2367.0332803660003,3380.30977736458,Pass,138,sample_data/subj02_timepoint02.mp4
524.739711553863,1140.2759928696457,2364.0211749207883,3378.319487243246,Pass,139,sample_data/subj02_timepoint02.mp4
533.0980385326224,1142.1181714609345,2357.4846760629994,3381.5207773626703,Pass,140,sample_data/subj02_timepoint02.mp4
547.7454415523836,1141.4785449717576,2346.0706690567436,3389.520730769463,Pass,141,sample_data/subj02_timepoint02.mp4
572.1824228442189,1132.5861708115267,2327.991027356129,3401.7754716283807,Pass,142,sample_data/subj02_timepoint02.mp4
612.823300519332,1107.2037385675324,2300.8169171715635,3417.583640114584,Pass,143,sample_data/subj02_timepoint02.mp4
672.0422719044485,1061.4530381378047,2262.6590992139973,3435.816508435321,Pass,144,sample_data/subj02_timepoint02.mp4
716.6057370810375,1025.7113020887598,2215.996313212532,3454.2730081890195,Pass,145,sample_data/subj02_timepoint02.mp4
724.7763047352254,1016.9585165684086,2170.261687245187,3469.443922801139,Pass,146,sample_data/subj02_timepoint02.mp4
709.6918637450179,1020.4237112893618,2135.1893796020395,3478.1395028248153,Pass,147,sample_data/subj02_timepoint02.mp4
684.9021071390802,1027.4495999937335,2112.7820622486292,3479.3524290053656,Pass,148,sample_data/subj02_timepoint02.mp4
655.0795071039472,1043.1423633102638,2099.321556170799,3474.2799629150395,Pass,149,sample_data/subj02_timepoint02.mp4
621.998438523004,1079.0704133627423,2090.6929146710386,3465.5903676253115,Pass,150,sample_data/subj02_timepoint02.mp4
587.4067120835344,1145.5838257363496,2084.083464308784,3456.7908749251865,Pass,151,sample_data/subj02_timepoint02.mp4
554.4076759842283,1240.8168601612679,2077.2516319099054,3451.2173095064672,Pass,152,sample_data/subj02_timepoint02.mp4
526.9160671832838,1351.5242084988824,2067.235858095535,3451.1270310891286,Pass,153,sample_data/subj02_timepoint02.mp4
507.9650735723149,1472.3020624330027,2048.711284810474,3458.094820950982,Pass,154,sample_data/subj02_timepoint02.mp4
498.8286664610512,1641.0934092670134,2012.772779227301,3475.7984359272727,Pass,155,sample_data/subj02_timepoint02.mp4
499.2080735615765,1855.6972128497239,2612.7491971188642,3524.5472468512335,Pass,156,sample_data/subj02_timepoint02.mp4
507.31314681894276,1893.471591132565,2962.285618179492,3673.671217485513,Pass,157,sample_data/subj02_timepoint02.mp4
519.4923424520273,1841.3073332507236,2921.3154352321576,3813.170083695496,Pass,158,sample_data/subj02_timepoint02.mp4
530.8572473420583,1796.7843582818502,2856.775217770013,3879.0000601020743,Pass,159,sample_data/subj02_timepoint02.mp4
537.8509286649991,1747.784593299905,2803.8473758590853,3899.457125883689,Pass,160,sample_data/subj02_timepoint02.mp4
540.442589159519,1676.7228458682591,2740.449796993843,3887.337620830161,Pass,161,sample_data/subj02_timepoint02.mp4
541.3126122297031,1574.852386382148,2641.9504437738965,3823.26727696049,Pass,162,sample_data/subj02_timepoint02.mp4
543.1162829438377,1472.9266671328087,2521.731694670992,3674.8289182815342,Pass,163,sample_data/subj02_timepoint02.mp4
547.0496610551802,1396.1536330678973,2424.4634687037246,3531.5086598409794,Pass,164,sample_data/subj02_timepoint02.mp4
553.6102361006241,1336.6229563809,2351.145102013189,3447.2005462110737,Pass,165,sample_data/subj02_timepoint02.mp4
564.3505331271524,1274.7190424966402,2283.1506653862334,3399.6066112764165,Pass,166,sample_data/subj02_timepoint02.mp4
584.6752264956095,1183.8157108591581,2214.9947552256394,3369.8139527271774,Pass,167,sample_data/subj02_timepoint02.mp4
632.3947213832737,1010.431984993214,2153.3343943517007,3352.0168330850565,Pass,168,sample_data/subj02_timepoint02.mp4
572.0782047139253,808.9150404903822,2107.7222872922207,3344.4750691819436,Pass,169,sample_data/subj02_timepoint02.mp4
691.6502196125523,1615.7048690744505,2918.1880489009154,4280.215419261901,Pass,170,sample_data/subj02_timepoint02.mp4
786.919255993943,2068.0477128425537,3361.403189478054,4756.998466910266,Pass,171,sample_data/subj02_timepoint02.mp4
799.5796853205032,2065.8651154831336,3389.165772737961,4739.502183981782,Pass,172,sample_data/subj02_timepoint02.mp4
809.5427162681527,2071.6451480611167,3431.32313749702,4728.385583569802,Pass,173,sample_data/subj02_timepoint02.mp4
818.7393067446701,2084.312500544036,3483.662157439551,4724.700433160569,Pass,174,sample_data/subj02_timepoint02.mp4
827.3161688356157,2103.1893503737474,3532.9702075198484,4728.77069736881,Pass,175,sample_data/subj02_timepoint02.mp4
834.5509848558879,2127.697398572874,3559.6473438308562,4740.792793852877,Pass,176,sample_data/subj02_timepoint02.mp4
839.4873714748458,2157.506725400342,3549.7241298604204,4760.230681137568,Pass,177,sample_data/subj02_timepoint02.mp4
841.7175671758671,2192.395539704092,3506.7135553168173,4784.336871794847,Pass,178,sample_data/subj02_timepoint02.mp4
476.9646914949426,1311.424797469795,2672.5741726597976,3896.6717046280105,Pass,179,sample_data/subj02_timepoint02.mp4
408.1510974476798,868.4629856880379,2273.77168180343,3392.0650805492533,Pass,180,sample_data/subj02_timepoint02.mp4
469.0160385771271,962.9963525833798,2317.3700140381084,3344.4885210993607,Pass,181,sample_data/subj02_timepoint02.mp4
454.66733815087645,1069.5066224160266,2362.0727990836212,3305.224816121288,Pass,182,sample_data/subj02_timepoint02.mp4
439.5907364455712,1147.673149502372,2407.7878347942146,3270.8743282914907,Pass,183,sample_data/subj02_timepoint02.mp4
430.145835964864,1203.7517565882426,2452.082589698025,3238.310703746413,Pass,184,sample_data/subj02_timepoint02.mp4
425.27021706061436,1245.7999883380103,2486.983888695833,3207.359930383405,Pass,185,sample_data/subj02_timepoint02.mp4
424.34439118429674,1279.286892764209,2497.65883352716,3184.0417618601946,Pass,186,sample_data/subj02_timepoint02.mp4
426.95232023354913,1307.2574936546603,2470.126494427554,3178.80621945313,Pass,187,sample_data/subj02_timepoint02.mp4
432.6320575385885,1329.8226430005925,2408.244894074405,3196.099659214597,Pass,188,sample_data/subj02_timepoint02.mp4
440.87380283864894,1345.338204045012,2335.8141168159423,3229.98339905342,Pass,189,sample_data/subj02_timepoint02.mp4
451.3077211888831,1353.434371953708,2276.4442187441505,3271.1542910357653,Pass,190,sample_data/subj02_timepoint02.mp4
463.7880712714859,1356.1889707862208,2237.8818123244428,3313.1804326469223,Pass,191,sample_data/subj02_timepoint02.mp4
478.28552666936946,1355.4935414053848,2214.763311800111,3352.7578082821515,Pass,192,sample_data/subj02_timepoint02.mp4
494.90386453628105,1350.0468231216412,2197.370099570698,3387.876504966563,Pass,193,sample_data/subj02_timepoint02.mp4
514.3959009164065,1333.3828230647528,2175.966368335854,3416.882905692632,Pass,194,sample_data/subj02_timepoint02.mp4
539.8005475795584,1287.9686044576433,2143.3144812414057,3438.6056227758218,Pass,195,sample_data/subj02_timepoint02.mp4
584.0535964549593,1163.9604508175423,2103.0181190245207,3452.9177685561126,Pass,196,sample_data/subj02_timepoint02.mp4
608.7228860377652,931.8843834829321,2073.371447579932,3461.0932001680026,Pass,197,sample_data/subj02_timepoint02.mp4
791.0309417942759,1644.9470779540154,2985.0248178750194,4421.983630649264,Pass,198,sample_data/subj02_timepoint02.mp4
897.1780946258552,2078.9901288157425,3466.862989449299,4926.018727813235,Pass,199,sample_data/subj02_timepoint02.mp4
505.07404868079936,1324.841341707587,2580.2899077482325,3967.55723498472,Pass,200,sample_data/subj02_timepoint02.mp4
416.19296651119566,975.7923178198747,2141.41334545336,3462.0233011333175,Pass,201,sample_data/subj02_timepoint02.mp4
483.4957475755942,1077.0232559150274,2181.046098088755,3455.7727076332258,Pass,202,sample_data/subj02_timepoint02.mp4
479.5591342304838,1164.1580988674789,2219.8822787740537,3449.7459935661336,Pass,203,sample_data/subj02_timepoint02.mp4
471.88353387091337,1216.2676370843983,2256.5751387326495,3446.6307587861575,Pass,204,sample_data/subj02_timepoint02.mp4
467.22338731906353,1246.577633605357,2291.9916010235443,3447.558199700729,Pass,205,sample_data/subj02_timepoint02.mp4
464.87857235895433,1263.9815913839855,2326.0638226389638,3452.072946450497,Pass,206,sample_data/subj02_timepoint02.mp4
463.98631115420284,1272.063672179496,2355.84010720965,3459.220493042788,Pass,207,sample_data/subj02_timepoint02.mp4
464.0797607331617,1272.1293341272944,2376.597909463386,3468.3688669490225,Pass,208,sample_data/subj02_timepoint02.mp4
465.2315898073831,1264.9175373708733,2385.486532308278,3479.3561096155167,Pass,209,sample_data/subj02_timepoint02.mp4
468.0781909151287,1251.2598878863826,2383.9555524173797,3492.3860630375257,Pass,210,sample_data/subj02_timepoint02.mp4
473.78162273899983,1232.1273487914361,2376.354657271101,3507.965698219927,Pass,211,sample_data/subj02_timepoint02.mp4
483.9469000330684,1208.4348678640806,2366.902473779216,3526.7808849544776,Pass,212,sample_data/subj02_timepoint02.mp4
500.36143591260793,1181.3205910893917,2358.1220337892246,3549.4056300774705,Pass,213,sample_data/subj02_timepoint02.mp4
524.1223049609375,1153.9904394567893,2350.9840349402393,3575.861201412187,Pass,214,sample_data/subj02_timepoint02.mp4
553.6578593869704,1135.170978704118,2345.4881658230947,3604.9861181704077,Pass,215,sample_data/subj02_timepoint02.mp4
583.4506531732612,1139.0975438122532,2340.9482270959147,3633.572166560413,Pass,216,sample_data/subj02_timepoint02.mp4
607.6916051912367,1174.0464246634947,2336.0370649853776,3655.884871377884,Pass,217,sample_data/subj02_timepoint02.mp4
624.8720627525531,1230.0910696841765,2328.8382190660377,3665.665070066227,Pass,218,sample_data/subj02_timepoint02.mp4
636.49934335609,1286.66911066396,2317.333645523378,3661.1539466493837,Pass,219,sample_data/subj02_timepoint02.mp4
643.8002063130428,1329.877337672359,2301.194809896031,3647.0197323882107,Pass,220,sample_data/subj02_timepoint02.mp4
646.9285054060814,1357.385988154108,2283.833838505797,3629.6160729913436,Pass,221,sample_data/subj02_timepoint02.mp4
645.7002196011881,1372.7821507366414,2271.9085402929363,3612.3181715165297,Pass,222,sample_data/subj02_timepoint02.mp4
640.2794508836694,1380.518203588447,2272.564470512733,3595.2485640608415,Pass,223,sample_data/subj02_timepoint02.mp4
631.4751903194107,1383.9887396432391,2291.0235614392086,3576.753583766799,Pass,224,sample_data/subj02_timepoint02.mp4
620.6106652868935,1385.0510838556115,2329.3623000412263,3554.158522182767,Pass,225,sample_data/subj02_timepoint02.mp4
609.0034835192739,1384.2938096603123,2385.3538750193934,3523.6343994573967,Pass,226,sample_data/subj02_timepoint02.mp4
597.4593079476138,1381.7923541701155,2450.533455949131,3480.3023425260526,Pass,227,sample_data/subj02_timepoint02.mp4
586.2121528583083,1377.7540977820634,2509.1858060948052,3421.2009125453487,Pass,228,sample_data/subj02_timepoint02.mp4
575.2375445912271,1372.614439967179,2541.911162669201,3353.1338498284463,Pass,229,sample_data/subj02_timepoint02.mp4
564.5519820066123,1366.6779963273345,2531.7019696343878,3300.2416807304394,Pass,230,sample_data/subj02_timepoint02.mp4
554.2823859543909,1359.7914876983311,2475.664187929604,3290.2971049105863,Pass,231,sample_data/subj02_timepoint02.mp4
544.53633575605,1351.5773483948963,2398.3284142626308,3324.1462409947085,Pass,232,sample_data/subj02_timepoint02.mp4
535.249434865884,1342.0450438238308,2329.2022552509543,3384.022884012166,Pass,233,sample_data/subj02_timepoint02.mp4
526.2797780338506,1331.5170367671574,2279.4658956408166,3454.9674757736207,Pass,234,sample_data/subj02_timepoint02.mp4
517.7534865352346,1319.9025258524534,2246.5288990252993,3526.3634874842596,Pass,235,sample_data/subj02_timepoint02.mp4
510.2444472162188,1306.6447016180032,2224.5390347906905,3589.8910096414006,Pass,236,sample_data/subj02_timepoint02.mp4
504.5742647866756,1291.1699775605855,2208.800114373136,3641.517719031822,Pass,237,sample_data/subj02_timepoint02.mp4
501.49404223230545,1272.7538916592055,2196.527492781211,3681.6096620597377,Pass,238,sample_data/subj02_timepoint02.mp4
501.50512487957246,1250.015021211885,2186.5493984353843,3712.288052740579,Pass,239,sample_data/subj02_timepoint02.mp4
504.78790141655594,1220.9686113362998,2179.0601158144705,3735.1206019511824,Pass,240,sample_data/subj02_timepoint02.mp4
511.0807408617617,1184.040804830266,2175.22884959026,3750.2597513713763,Pass,241,sample_data/subj02_timepoint02.mp4
519.3865760830588,1139.586455871147,2176.1525618289284,3756.591681165193,Pass,242,sample_data/subj02_timepoint02.mp4
527.4506081249401,1091.1880321264655,2181.8887638958395,3752.761796499404,Pass,243,sample_data/subj02_timepoint02.mp4
531.4459992634551,1046.3146624929595,2191.4915992854544,3738.659616066109,Pass,244,sample_data/subj02_timepoint02.mp4
527.9770154564073,1014.0137588698856,2203.623520847522,3716.2059168422547,Pass,245,sample_data/subj02_timepoint02.mp4
518.4999927521206,998.4852488934418,2217.060511901244,3688.8434715414865,Pass,246,sample_data/subj02_timepoint02.mp4
