frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_paiintsoft,fac_negintsoft,fac_posintsoft,neu_exp,fac_comlowintsoft,fac_comuppintsoft,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_paiinthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_comlowinthard,fac_comuppinthard,fac_cominthard,error_reason,dbm_master_url
114,0,3.767,0.98,1,0.06,0.11,1.22,0.04,0.0,0.97,0.0,0.26,0.0,0.27,0.0,0.05,0.0,0.13,0.25,0.04,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9800000000000001,0,0.20333333333333334,0.006666666666666667,0.12388888888888888,0.12388888888888888,0,0,0.1825,0.09022222222222222,0,0.006666666666666667,0,0.4577777777777778,0.37166666666666665,0.0653968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12388888888888888,0.0,Pass,sample_data/subj02_timepoint01.mp4
115,0,3.8,0.98,1,0.09,0.08,1.21,0.07,0.0,1.02,0.0,0.2,0.0,0.29,0.0,0.05,0.01,0.15,0.19,0.06,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.20166666666666666,0.011666666666666667,0.12777777777777777,0.12777777777777777,0,0,0.18583333333333332,0.09144444444444444,0,0.011666666666666667,0,0.46888888888888886,0.3833333333333333,0.06698412698412698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12777777777777777,0.0,Pass,sample_data/subj02_timepoint01.mp4
116,0,3.833,0.98,1,0.2,0.13,1.26,0.06,0.0,1.02,0.0,0.13,0.0,0.16,0.05,0.03,0.01,0.17,0.1,0.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.21,0.01,0.13,0.13,0,0,0.19000000000000003,0.094,0,0.01,0,0.48,0.39,0.06857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.13,0.0,Pass,sample_data/subj02_timepoint01.mp4
117,0,3.867,0.98,1,0.19,0.1,1.38,0.1,0.0,1.19,0.0,0.11,0.0,0.09,0.11,0.04,0.01,0.1,0.13,0.04,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22999999999999998,0.016666666666666666,0.14833333333333332,0.14833333333333332,0,0,0.21416666666666664,0.10533333333333332,0,0.016666666666666666,0,0.5433333333333332,0.44499999999999995,0.0776190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14833333333333332,0.0,Pass,sample_data/subj02_timepoint01.mp4
118,0,3.9,0.98,1,0.32,0.17,1.46,0.07,0.0,1.25,0.0,0.13,0.0,0.0,0.25,0.11,0.0,0.07,0.13,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24333333333333332,0.011666666666666667,0.15444444444444447,0.15444444444444447,0,0,0.22583333333333333,0.11044444444444446,0,0.011666666666666667,0,0.563888888888889,0.4633333333333334,0.08055555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15444444444444447,0.0,Pass,sample_data/subj02_timepoint01.mp4
119,0,3.9330000000000003,0.98,1,0.31,0.21,1.5,0.12,0.0,1.26,0.0,0.09,0.0,0.0,0.28,0.15,0.0,0.06,0.14,0.04,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.25,0.02,0.16,0.16,0,0,0.22999999999999998,0.11400000000000002,0,0.02,0,0.5900000000000001,0.48,0.0842857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.16,0.0,Pass,sample_data/subj02_timepoint01.mp4
120,0,3.967,0.98,1,0.34,0.24,1.48,0.14,0.0,1.19,0.0,0.1,0.0,0.0,0.29,0.2,0.04,0.1,0.08,0.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24666666666666667,0.023333333333333334,0.15611111111111112,0.15611111111111112,0,0,0.2225,0.11177777777777778,0,0.023333333333333334,0,0.5822222222222222,0.4683333333333334,0.08317460317460316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15611111111111112,0.0,Pass,sample_data/subj02_timepoint01.mp4
121,0,4.0,0.98,1,0.24,0.15,1.45,0.17,0.0,1.27,0.0,0.04,0.0,0.0,0.25,0.14,0.04,0.14,0.14,0.07,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24166666666666667,0.028333333333333335,0.16055555555555553,0.16055555555555553,0,0,0.22666666666666666,0.11255555555555555,0,0.028333333333333335,0,0.5911111111111111,0.4816666666666667,0.08444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.16055555555555553,0.0,Pass,sample_data/subj02_timepoint01.mp4
122,0,4.033,0.98,1,0.19,0.07,1.39,0.12,0.0,1.33,0.0,0.09,0.0,0.07,0.22,0.16,0.06,0.15,0.2,0.03,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.23166666666666666,0.02,0.15777777777777777,0.15777777777777777,0,0,0.22666666666666666,0.10944444444444443,0,0.02,0,0.5672222222222222,0.47333333333333333,0.08103174603174602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15777777777777777,0.0,Pass,sample_data/subj02_timepoint01.mp4
123,0,4.067,0.98,1,0.12,0.0,1.34,0.03,0.0,1.29,0.0,0.16,0.0,0.14,0.18,0.12,0.05,0.13,0.24,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22333333333333336,0.005,0.14777777777777779,0.14777777777777779,0,0,0.21916666666666665,0.10377777777777779,0,0.005,0,0.523888888888889,0.44333333333333336,0.07484126984126985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14777777777777779,0.0,Pass,sample_data/subj02_timepoint01.mp4
124,0,4.1,0.98,1,0.12,0.0,1.28,0.03,0.0,1.19,0.0,0.19,0.0,0.21,0.09,0.18,0.09,0.09,0.21,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.21333333333333335,0.005,0.1388888888888889,0.1388888888888889,0,0,0.2058333333333333,0.09822222222222222,0,0.005,0,0.4961111111111111,0.4166666666666667,0.07087301587301588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.1388888888888889,0.0,Pass,sample_data/subj02_timepoint01.mp4
125,0,4.133,0.98,1,0.07,0.0,1.28,0.05,0.0,1.1,0.0,0.14,0.0,0.19,0.05,0.18,0.12,0.09,0.19,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.21333333333333335,0.008333333333333333,0.135,0.135,0,0,0.19833333333333333,0.09666666666666668,0,0.008333333333333333,0,0.4916666666666667,0.405,0.07023809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.135,0.0,Pass,sample_data/subj02_timepoint01.mp4
126,0,4.167,0.98,1,0.13,0.0,1.33,0.08,0.0,1.11,0.0,0.13,0.0,0.13,0.02,0.2,0.13,0.16,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22166666666666668,0.013333333333333334,0.14,0.14,0,0,0.20333333333333337,0.10033333333333334,0,0.013333333333333334,0,0.515,0.42000000000000004,0.07357142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.14,0.0,Pass,sample_data/subj02_timepoint01.mp4
127,0,4.2,0.98,1,0.16,0.0,1.45,0.14,0.0,1.11,0.0,0.13,0.0,0.1,0.01,0.15,0.16,0.25,0.25,0.05,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24166666666666667,0.023333333333333334,0.15000000000000002,0.15000000000000002,0,0,0.21333333333333335,0.10833333333333335,0,0.023333333333333334,0,0.5650000000000001,0.45000000000000007,0.08071428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15000000000000002,0.0,Pass,sample_data/subj02_timepoint01.mp4
128,0,4.2330000000000005,0.98,1,0.23,0.0,1.49,0.12,0.0,1.15,0.0,0.16,0.0,0.11,0.0,0.14,0.23,0.28,0.3,0.05,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.24833333333333332,0.02,0.15333333333333332,0.15333333333333332,0,0,0.21999999999999997,0.11099999999999999,0,0.02,0,0.575,0.45999999999999996,0.08214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15333333333333332,0.0,Pass,sample_data/subj02_timepoint01.mp4
129,0,4.2669999999999995,0.98,1,0.24,0.0,1.43,0.14,0.0,1.29,0.0,0.15,0.0,0.1,0.01,0.12,0.24,0.17,0.24,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.2383333333333333,0.023333333333333334,0.15888888888888889,0.15888888888888889,0,0,0.22666666666666666,0.11122222222222222,0,0.023333333333333334,0,0.5794444444444444,0.4766666666666667,0.08277777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15888888888888889,0.0,Pass,sample_data/subj02_timepoint01.mp4
130,0,4.3,0.98,1,0.19,0.0,1.33,0.07,0.0,1.33,0.0,0.16,0.0,0.13,0.01,0.16,0.18,0.09,0.22,0.05,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.22166666666666668,0.011666666666666667,0.1516666666666667,0.1516666666666667,0,0,0.22166666666666668,0.10500000000000002,0,0.011666666666666667,0,0.5366666666666667,0.455,0.07666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.1516666666666667,0.0,Pass,sample_data/subj02_timepoint01.mp4
131,0,4.333,0.98,1,0.13,0.0,1.31,0.13,0.0,1.39,0.0,0.14,0.0,0.19,0.09,0.16,0.07,0.01,0.21,0.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.9800000000000001,0,0.21833333333333335,0.021666666666666667,0.15722222222222224,0.15722222222222224,0,0,0.225,0.10655555555555556,0,0.021666666666666667,0,0.5544444444444445,0.4716666666666667,0.07920634920634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15722222222222224,0.0,Pass,sample_data/subj02_timepoint01.mp4
132,0,4.367,0.98,1,0.13,0.0,1.35,0.07,0.0,1.32,0.0,0.18,0.0,0.26,0.1,0.11,0.02,0.01,0.21,0.06,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.225,0.011666666666666667,0.15222222222222223,0.15222222222222223,0,0,0.2225,0.1058888888888889,0,0.011666666666666667,0,0.5411111111111111,0.45666666666666667,0.0773015873015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.15222222222222223,0.0,Pass,sample_data/subj02_timepoint01.mp4
133,0,4.4,0.98,1,0.17,0.0,1.36,0.07,0.0,1.3,0.0,0.16,0.0,0.29,0.18,0.05,0.0,0.02,0.21,0.08,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22666666666666668,0.011666666666666667,0.1516666666666667,0.1516666666666667,0,0,0.22166666666666668,0.10600000000000002,0,0.011666666666666667,0,0.5416666666666667,0.455,0.0773809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.1516666666666667,0.0,Pass,sample_data/subj02_timepoint01.mp4
134,0,4.433,0.98,1,0.22,0.0,1.29,0.0,0.0,1.19,0.0,0.16,0.0,0.3,0.11,0.0,0.0,0.05,0.21,0.07,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.215,0.0,0.13777777777777778,0.13777777777777778,0,0,0.20666666666666667,0.09811111111111111,0,0.0,0,0.4905555555555555,0.41333333333333333,0.07007936507936507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.13777777777777778,0.0,Pass,sample_data/subj02_timepoint01.mp4
135,0,4.467,0.98,1,0.16,0.0,1.28,0.0,0.0,0.97,0.0,0.16,0.0,0.38,0.12,0.02,0.0,0.1,0.27,0.04,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.21333333333333335,0.0,0.125,0.125,0,0,0.1875,0.09266666666666667,0,0.0,0,0.4633333333333334,0.375,0.0661904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.125,0.0,Pass,sample_data/subj02_timepoint01.mp4
136,0,4.5,0.98,1,0.08,0.0,1.32,0.0,0.0,0.83,0.0,0.17,0.0,0.29,0.08,0.02,0.01,0.08,0.22,0.02,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22,0.0,0.11944444444444444,0.11944444444444444,0,0,0.17916666666666667,0.09177777777777778,0,0.0,0,0.4588888888888889,0.35833333333333334,0.06555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11944444444444444,0.0,Pass,sample_data/subj02_timepoint01.mp4
137,0,4.533,0.98,1,0.04,0.0,1.41,0.0,0.0,0.79,0.0,0.17,0.0,0.29,0.19,0.03,0.07,0.09,0.24,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.235,0.0,0.12222222222222223,0.12222222222222223,0,0,0.18333333333333335,0.09588888888888888,0,0.0,0,0.47944444444444445,0.3666666666666667,0.06849206349206349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12222222222222223,0.0,Pass,sample_data/subj02_timepoint01.mp4
138,0,4.567,0.98,1,0.03,0.0,1.4,0.0,0.0,0.79,0.0,0.14,0.0,0.22,0.23,0.02,0.15,0.05,0.17,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.2333333333333333,0.0,0.12166666666666666,0.12166666666666666,0,0,0.1825,0.09533333333333333,0,0.0,0,0.4766666666666666,0.365,0.06809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.12166666666666666,0.0,Pass,sample_data/subj02_timepoint01.mp4
139,0,4.6,0.98,1,0.03,0.0,1.38,0.0,0.0,0.73,0.0,0.11,0.0,0.24,0.3,0.02,0.22,0.11,0.2,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22999999999999998,0.0,0.11722222222222221,0.11722222222222221,0,0,0.1758333333333333,0.09288888888888888,0,0.0,0,0.46444444444444444,0.3516666666666666,0.06634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11722222222222221,0.0,Pass,sample_data/subj02_timepoint01.mp4
140,0,4.633,0.98,1,0.01,0.0,1.32,0.02,0.0,0.72,0.0,0.14,0.0,0.18,0.24,0.06,0.17,0.14,0.21,0.07,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22,0.0033333333333333335,0.11444444444444445,0.11444444444444445,0,0,0.17,0.08977777777777778,0,0.0033333333333333335,0,0.45222222222222225,0.3433333333333333,0.0646031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11444444444444445,0.0,Pass,sample_data/subj02_timepoint01.mp4
141,0,4.667,0.98,1,0.02,0.0,1.36,0.02,0.0,0.77,0.0,0.12,0.0,0.23,0.18,0.1,0.15,0.2,0.27,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22666666666666668,0.0033333333333333335,0.11944444444444446,0.11944444444444446,0,0,0.1775,0.09311111111111112,0,0.0033333333333333335,0,0.4688888888888889,0.35833333333333334,0.066984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11944444444444446,0.0,Pass,sample_data/subj02_timepoint01.mp4
142,0,4.7,0.98,1,0.13,0.04,1.32,0.02,0.0,0.76,0.0,0.14,0.0,0.25,0.12,0.14,0.18,0.2,0.35,0.12,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.22,0.0033333333333333335,0.11666666666666667,0.11666666666666667,0,0,0.17333333333333334,0.09066666666666667,0,0.0033333333333333335,0,0.45666666666666667,0.35,0.06523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.11666666666666667,0.0,Pass,sample_data/subj02_timepoint01.mp4
143,0,4.7330000000000005,0.98,1,0.21,0.05,1.26,0.0,0.0,0.62,0.0,0.13,0.0,0.22,0.15,0.09,0.27,0.2,0.37,0.07,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.21,0.0,0.10444444444444444,0.10444444444444444,0,0,0.15666666666666665,0.08377777777777777,0,0.0,0,0.41888888888888887,0.31333333333333335,0.05984126984126984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.10444444444444444,0.0,Pass,sample_data/subj02_timepoint01.mp4
144,0,4.7669999999999995,0.98,1,0.3,0.05,1.14,0.0,0.0,0.68,0.0,0.17,0.0,0.2,0.22,0.05,0.35,0.14,0.43,0.09,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.18999999999999997,0.0,0.1011111111111111,0.1011111111111111,0,0,0.15166666666666664,0.07844444444444444,0,0.0,0,0.3922222222222222,0.30333333333333334,0.05603174603174603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.1011111111111111,0.0,Pass,sample_data/subj02_timepoint01.mp4
145,0,4.8,0.98,1,0.25,0.01,1.07,0.0,0.0,0.82,0.0,0.2,0.0,0.22,0.21,0.01,0.37,0.15,0.47,0.1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.17833333333333334,0.0,0.10500000000000001,0.10500000000000001,0,0,0.1575,0.07766666666666666,0,0.0,0,0.3883333333333333,0.315,0.05547619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.10500000000000001,0.0,Pass,sample_data/subj02_timepoint01.mp4
146,0,4.833,0.98,1,0.25,0.0,1.02,0.0,0.0,0.85,0.0,0.19,0.0,0.33,0.19,0.03,0.3,0.14,0.41,0.16,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0,0.17,0.0,0.10388888888888889,0.10388888888888889,0,0,0.15583333333333335,0.07555555555555556,0,0.0,0,0.37777777777777777,0.31166666666666665,0.053968253968253964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.10388888888888889,0.0,Pass,sample_data/subj02_timepoint01.mp4
147,0,4.867,0.98,1,0.31,0.0,1.02,0.0,0.0,0.83,0.0,0.2,0.0,0.39,0.14,0.11,0.17,0.13,0.27,0.18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.9800000000000001,0,0.17,0.0,0.085,0.085,0,0,0.17,0.068,0,0.0,0,0.34,0.17,0.04857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,Pass,sample_data/subj02_timepoint01.mp4
148,0,4.9,0.98,1,0.45,0.0,1.02,0.0,0.0,0.92,0.0,0.21,0.0,0.49,0.11,0.25,0.06,0.0,0.1,0.24,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.9800000000000001,0,0.17,0.0,0.10777777777777778,0.10777777777777778,0,0,0.16166666666666665,0.0771111111111111,0,0.0,0,0.38555555555555554,0.32333333333333336,0.055079365079365075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.10777777777777778,0.0,Pass,sample_data/subj02_timepoint01.mp4
