frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c, AU09_c, AU23_r,s_confidence,fac_hapintsoft,fac_sadintsoft,fac_surintsoft,fac_feaintsoft,fac_angintsoft,fac_disintsoft,fac_conintsoft,fac_paiintsoft,fac_negintsoft,fac_posintsoft,neu_exp,fac_comlowintsoft,fac_comuppintsoft,cai_exp,fac_comintsoft,fac_happres,fac_sadpres,fac_surpres,fac_feapres,fac_angpres,fac_dispres,fac_conpres,fac_hapinthard,fac_sadinthard,fac_surinthard,fac_feainthard,fac_anginthard,fac_disinthard,fac_coninthard,fac_paiinthard,fac_neginthard,fac_posinthard,neu_exp_full,cai_exp_full,fac_comlowinthard,fac_comuppinthard,fac_cominthard,error_reason,dbm_master_url
73,0,2.4,0.98,1,0.05,0.0,0.04,0.0,0.42,1.18,0.0,0.19,0.6,1.94,0.1,0.0,0.01,0.73,1.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.085,0.0,0.0,0.0,0.0,0.0,0.21166666666666667,0.085,0.042333333333333334,0.085,0.0,0.31166666666666665,0.06999999999999999,0.2966666666666667,0.04238095238095239,1,0,0,0,0,0,1,0.085,0,0,0,0,0,0.21166666666666667,0,0.042333333333333334,0.085,0,0.2966666666666667,0.31166666666666665,0.06999999999999999,0.04238095238095239,Pass,sample_data/subj02_timepoint02.mp4
74,0,2.4330000000000003,0.98,1,0.05,0.0,0.03,0.0,0.44,1.18,0.0,0.13,0.58,1.84,0.04,0.0,0.03,0.85,1.59,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.085,0.0,0.0,0.0,0.0,0.0,0.20166666666666666,0.085,0.04033333333333333,0.085,0.0,0.29833333333333334,0.07333333333333333,0.2866666666666667,0.040952380952380955,1,0,0,0,0,0,1,0.085,0,0,0,0,0,0.20166666666666666,0,0.04033333333333333,0.085,0,0.2866666666666667,0.29833333333333334,0.07333333333333333,0.040952380952380955,Pass,sample_data/subj02_timepoint02.mp4
75,0,2.467,0.98,1,0.03,0.0,0.02,0.0,0.47,1.26,0.0,0.07,0.54,1.87,0.16,0.01,0.05,0.75,1.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08416666666666667,0.0,0.0,0.0,0.0,0.0,0.20083333333333334,0.08416666666666667,0.04016666666666667,0.08416666666666667,0.0,0.29083333333333333,0.07833333333333332,0.28500000000000003,0.04071428571428572,1,0,0,0,0,0,1,0.08416666666666667,0,0,0,0,0,0.20083333333333334,0,0.04016666666666667,0.08416666666666667,0,0.28500000000000003,0.29083333333333333,0.07833333333333332,0.04071428571428572,Pass,sample_data/subj02_timepoint02.mp4
76,0,2.5,0.98,1,0.02,0.0,0.0,0.0,0.55,1.42,0.0,0.11,0.54,1.8,0.15,0.05,0.08,0.69,1.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09083333333333334,0.0,0.0,0.0,0.0,0.0,0.19499999999999998,0.09083333333333334,0.03899999999999999,0.09083333333333334,0.0,0.285,0.09166666666666667,0.28583333333333333,0.04083333333333333,1,0,0,0,0,0,1,0.09083333333333334,0,0,0,0,0,0.19499999999999998,0,0.03899999999999999,0.09083333333333334,0,0.28583333333333333,0.285,0.09166666666666667,0.04083333333333333,Pass,sample_data/subj02_timepoint02.mp4
77,0,2.533,0.98,1,0.0,0.0,0.0,0.0,0.57,1.5,0.0,0.21,0.53,1.77,0.17,0.05,0.34,0.56,1.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09166666666666667,0.0,0.0,0.0,0.0,0.0,0.19166666666666665,0.09166666666666667,0.03833333333333333,0.09166666666666667,0.0,0.27999999999999997,0.09499999999999999,0.2833333333333333,0.04047619047619048,1,0,0,0,0,0,1,0.09166666666666667,0,0,0,0,0,0.19166666666666665,0,0.03833333333333333,0.09166666666666667,0,0.2833333333333333,0.27999999999999997,0.09499999999999999,0.04047619047619048,Pass,sample_data/subj02_timepoint02.mp4
78,0,2.5669999999999997,0.98,1,0.0,0.0,0.0,0.0,0.55,1.35,0.0,0.38,0.5,1.73,0.04,0.03,0.34,0.49,1.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08750000000000001,0.0,0.0,0.0,0.0,0.0,0.18583333333333332,0.08750000000000001,0.03716666666666667,0.08750000000000001,0.0,0.26916666666666667,0.09166666666666667,0.2733333333333333,0.039047619047619046,1,0,0,0,0,0,1,0.08750000000000001,0,0,0,0,0,0.18583333333333332,0,0.03716666666666667,0.08750000000000001,0,0.2733333333333333,0.26916666666666667,0.09166666666666667,0.039047619047619046,Pass,sample_data/subj02_timepoint02.mp4
79,0,2.6,0.98,1,0.03,0.0,0.0,0.0,0.61,1.19,0.0,0.43,0.41,1.73,0.02,0.05,0.36,0.45,1.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.085,0.0,0.0,0.0,0.0,0.0,0.17833333333333334,0.085,0.035666666666666666,0.085,0.0,0.24666666666666667,0.10166666666666667,0.26333333333333336,0.03761904761904762,1,0,0,0,0,0,1,0.085,0,0,0,0,0,0.17833333333333334,0,0.035666666666666666,0.085,0,0.26333333333333336,0.24666666666666667,0.10166666666666667,0.03761904761904762,Pass,sample_data/subj02_timepoint02.mp4
80,0,2.633,0.98,1,0.03,0.0,0.0,0.0,0.63,1.22,0.06,0.41,0.32,1.68,0.0,0.09,0.19,0.39,1.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9800000000000001,0.07916666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.07555555555555556,0.03333333333333333,0.07916666666666666,0.0,0.22,0.105,0.24583333333333332,0.03511904761904762,1,0,0,0,0,0,1,0.07916666666666666,0,0,0,0,0,0.16666666666666666,0,0.03333333333333333,0.07916666666666666,0,0.24583333333333332,0.22,0.105,0.03511904761904762,Pass,sample_data/subj02_timepoint02.mp4
81,0,2.667,0.98,1,0.03,0.0,0.0,0.0,0.68,1.25,0.09,0.43,0.29,1.56,0.0,0.19,0.21,0.38,1.23,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9800000000000001,0.08083333333333333,0.0,0.0,0.0,0.0,0.0,0.15416666666666667,0.07777777777777778,0.030833333333333334,0.08083333333333333,0.0,0.2025,0.11333333333333334,0.235,0.03357142857142857,1,0,0,0,0,0,1,0.08083333333333333,0,0,0,0,0,0.15416666666666667,0,0.030833333333333334,0.08083333333333333,0,0.235,0.2025,0.11333333333333334,0.03357142857142857,Pass,sample_data/subj02_timepoint02.mp4
82,0,2.7,0.98,1,0.0,0.0,0.0,0.0,0.64,1.31,0.1,0.52,0.28,1.5,0.0,0.25,0.16,0.45,1.21,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9800000000000001,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.25,0.09666666666666668,0.05,0.10666666666666667,0.0,0.25,0.10666666666666667,0.3566666666666667,0.05095238095238096,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.10666666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
83,0,2.733,0.98,1,0.0,0.0,0.0,0.0,0.72,1.3,0.06,0.69,0.32,1.58,0.0,0.35,0.05,0.43,1.04,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.26333333333333336,0.1175,0.052666666666666674,0.12,0.0,0.26333333333333336,0.12,0.38333333333333336,0.05476190476190477,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.12,0.0,Pass,sample_data/subj02_timepoint02.mp4
84,0,2.767,0.98,1,0.0,0.0,0.0,0.07,0.66,1.14,0.03,0.68,0.32,1.62,0.05,0.41,0.0,0.47,0.75,0.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.11166666666666668,0.054000000000000006,0.11,0.0,0.27,0.11,0.38,0.054285714285714284,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.11,0.0,Pass,sample_data/subj02_timepoint02.mp4
85,0,2.8,0.98,1,0.0,0.0,0.0,0.07,0.67,1.11,0.02,0.68,0.34,1.65,0.05,0.38,0.0,0.65,0.66,0.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11166666666666668,0.0,0.0,0.0,0.0,0.0,0.27499999999999997,0.1125,0.05499999999999999,0.11166666666666668,0.0,0.27499999999999997,0.11166666666666668,0.38666666666666666,0.05523809523809524,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.11166666666666668,0.0,Pass,sample_data/subj02_timepoint02.mp4
86,0,2.833,0.98,1,0.0,0.0,0.0,0.07,0.64,0.93,0.0,0.57,0.4,1.63,0.05,0.48,0.0,0.74,0.74,0.04,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.27166666666666667,0.10083333333333333,0.05433333333333333,0.10666666666666667,0.0,0.27166666666666667,0.10666666666666667,0.37833333333333335,0.05404761904761905,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.10666666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
87,0,2.867,0.98,1,0.0,0.0,0.0,0.0,0.64,1.13,0.0,0.52,0.43,1.65,0.03,0.53,0.0,0.94,0.71,0.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.27499999999999997,0.09666666666666668,0.05499999999999999,0.10666666666666667,0.0,0.27499999999999997,0.10666666666666667,0.38166666666666665,0.05452380952380952,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.10666666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
88,0,2.9,0.98,1,0.0,0.0,0.0,0.01,0.52,1.08,0.0,0.43,0.44,1.73,0.13,0.51,0.0,0.88,0.56,0.34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,0.28833333333333333,0.07916666666666666,0.057666666666666665,0.08666666666666667,0.0,0.28833333333333333,0.08666666666666667,0.375,0.05357142857142857,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.08666666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
89,0,2.9330000000000003,0.98,1,0.0,0.0,0.0,0.01,0.41,1.14,0.0,0.43,0.41,1.8,0.13,0.35,0.0,0.94,0.19,0.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.06833333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.06999999999999999,0.06,0.06833333333333333,0.0,0.3,0.06833333333333333,0.3683333333333333,0.052619047619047614,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.06833333333333333,0.0,Pass,sample_data/subj02_timepoint02.mp4
90,0,2.967,0.98,1,0.0,0.0,0.0,0.01,0.42,1.09,0.0,0.48,0.43,1.97,0.1,0.3,0.0,0.88,0.08,0.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.3283333333333333,0.075,0.06566666666666666,0.06999999999999999,0.0,0.3283333333333333,0.06999999999999999,0.3983333333333333,0.0569047619047619,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.06999999999999999,0.0,Pass,sample_data/subj02_timepoint02.mp4
91,0,3.0,0.98,1,0.1,0.07,0.0,0.03,0.48,1.12,0.0,0.58,0.46,1.98,0.0,0.43,0.0,0.86,0.07,0.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.33,0.08833333333333333,0.066,0.08,0.0,0.33,0.08,0.41000000000000003,0.05857142857142857,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.08,0.0,Pass,sample_data/subj02_timepoint02.mp4
92,0,3.033,0.98,1,0.24,0.22,0.0,0.02,0.52,1.02,0.0,0.69,0.54,1.95,0.01,0.51,0.0,0.82,0.07,0.59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,0.325,0.10083333333333333,0.065,0.08666666666666667,0.0,0.325,0.08666666666666667,0.4116666666666667,0.05880952380952381,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.08666666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
93,0,3.0669999999999997,0.98,1,0.36,0.28,0.0,0.11,0.53,1.04,0.0,0.77,0.53,1.77,0.12,0.6,0.0,0.85,0.07,0.41,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.08833333333333333,0.0,0.0,0.0,0.0,0.0,0.295,0.10833333333333334,0.059,0.08833333333333333,0.0,0.295,0.08833333333333333,0.3833333333333333,0.054761904761904755,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.08833333333333333,0.0,Pass,sample_data/subj02_timepoint02.mp4
94,0,3.1,0.98,1,0.42,0.31,0.0,0.1,0.59,1.0,0.0,0.75,0.6,1.71,0.25,0.6,0.0,0.79,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09833333333333333,0.06999999999999999,0.06999999999999999,0.06999999999999999,0.0,0.0,0.285,0.11166666666666665,0.08499999999999999,0.09833333333333333,0.06999999999999999,0.285,0.30833333333333335,0.4533333333333333,0.08476190476190475,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.09833333333333333,0.0,Pass,sample_data/subj02_timepoint02.mp4
95,0,3.133,0.98,1,0.54,0.38,0.0,0.26,0.66,1.15,0.0,0.74,0.65,1.74,0.37,0.67,0.0,0.77,0.0,0.61,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11,0.09000000000000001,0.09000000000000001,0.09000000000000001,0.0,0.0,0.29,0.11666666666666665,0.094,0.11,0.09000000000000001,0.29,0.38000000000000006,0.49,0.09571428571428572,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.11,0.0,Pass,sample_data/subj02_timepoint02.mp4
96,0,3.167,0.98,1,0.66,0.63,0.0,0.36,0.68,1.3,0.0,0.79,0.73,1.81,0.34,0.67,0.0,0.7,0.0,0.72,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11333333333333334,0.11,0.11,0.11,0.0,0.0,0.3016666666666667,0.12250000000000001,0.10433333333333335,0.11333333333333334,0.11,0.3016666666666667,0.4433333333333333,0.525,0.10642857142857143,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.11333333333333334,0.0,Pass,sample_data/subj02_timepoint02.mp4
97,0,3.2,0.98,1,0.72,0.88,0.0,0.6,0.66,1.37,0.0,0.8,0.79,1.91,0.3,0.77,0.0,0.59,0.0,0.78,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11,0.12,0.12,0.12,0.0,0.0,0.3183333333333333,0.12166666666666666,0.11166666666666666,0.11,0.12,0.3183333333333333,0.47,0.5483333333333333,0.11261904761904762,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.11,0.0,Pass,sample_data/subj02_timepoint02.mp4
98,0,3.233,0.98,1,0.64,0.88,0.0,0.58,0.64,1.39,0.0,0.81,0.78,1.97,0.27,0.86,0.0,0.6,0.0,0.67,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.10666666666666667,0.10666666666666667,0.10666666666666667,0.10666666666666667,0.0,0.0,0.3283333333333333,0.12083333333333335,0.10833333333333332,0.10666666666666667,0.10666666666666667,0.3283333333333333,0.4266666666666667,0.5416666666666666,0.10785714285714286,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.10666666666666667,0.0,Pass,sample_data/subj02_timepoint02.mp4
99,0,3.267,0.98,1,0.66,0.91,0.0,0.58,0.63,1.26,0.0,0.77,0.78,2.14,0.38,0.88,0.0,0.59,0.0,0.61,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.105,0.11,0.11,0.11,0.0,0.0,0.3566666666666667,0.11666666666666665,0.11533333333333333,0.105,0.11,0.3566666666666667,0.435,0.5716666666666667,0.11309523809523811,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.105,0.0,Pass,sample_data/subj02_timepoint02.mp4
100,0,3.3,0.98,1,0.72,0.89,0.0,0.5,0.6,1.26,0.0,0.83,0.76,2.26,0.43,0.88,0.0,0.63,0.0,0.59,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09999999999999999,0.12,0.12,0.12,0.0,0.0,0.37666666666666665,0.11916666666666666,0.12333333333333334,0.09999999999999999,0.12,0.37666666666666665,0.45999999999999996,0.5966666666666667,0.11952380952380952,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.09999999999999999,0.0,Pass,sample_data/subj02_timepoint02.mp4
101,0,3.333,0.98,1,0.78,0.87,0.0,0.5,0.58,1.12,0.0,0.85,0.72,2.36,0.42,0.89,0.0,0.6,0.0,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09666666666666666,0.0,0.0,0.0,0.0,0.0,0.3933333333333333,0.11916666666666666,0.07866666666666666,0.09666666666666666,0.0,0.3933333333333333,0.09666666666666666,0.49,0.06999999999999999,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.09666666666666666,0.0,Pass,sample_data/subj02_timepoint02.mp4
102,0,3.367,0.98,1,0.72,0.8,0.0,0.41,0.6,1.06,0.0,0.82,0.72,2.39,0.27,0.82,0.0,0.56,0.0,0.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.3983333333333334,0.11833333333333333,0.07966666666666668,0.09999999999999999,0.0,0.3983333333333334,0.09999999999999999,0.49833333333333335,0.07119047619047619,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.09999999999999999,0.0,Pass,sample_data/subj02_timepoint02.mp4
103,0,3.4,0.98,1,0.59,0.6,0.0,0.36,0.66,0.92,0.01,0.82,0.71,2.15,0.22,0.79,0.0,0.67,0.0,0.56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11,0.09833333333333333,0.09833333333333333,0.09833333333333333,0.0,0.0,0.35833333333333334,0.12333333333333334,0.11099999999999999,0.11,0.09833333333333333,0.35833333333333334,0.40499999999999997,0.5666666666666667,0.10904761904761905,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.11,0.0,Pass,sample_data/subj02_timepoint02.mp4
104,0,3.4330000000000003,0.98,1,0.45,0.56,0.0,0.34,0.66,0.84,0.01,0.83,0.69,1.93,0.24,0.82,0.0,0.59,0.0,0.51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.11,0.0,0.0,0.0,0.0,0.0,0.32166666666666666,0.12416666666666666,0.06433333333333333,0.11,0.0,0.32166666666666666,0.11,0.43166666666666664,0.06166666666666666,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.11,0.0,Pass,sample_data/subj02_timepoint02.mp4
105,0,3.467,0.98,1,0.4,0.3,0.0,0.43,0.72,0.89,0.01,0.95,0.67,1.7,0.28,0.88,0.0,0.61,0.0,0.51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.12,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,0.13916666666666666,0.056666666666666664,0.12,0.0,0.2833333333333333,0.12,0.4033333333333333,0.05761904761904762,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.12,0.0,Pass,sample_data/subj02_timepoint02.mp4
106,0,3.5,0.98,1,0.33,0.16,0.0,0.45,0.77,0.89,0.0,1.02,0.63,1.77,0.25,0.82,0.0,0.51,0.0,0.47,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.12833333333333333,0.0,0.0,0.0,0.0,0.0,0.295,0.14916666666666667,0.059,0.12833333333333333,0.0,0.295,0.12833333333333333,0.42333333333333334,0.060476190476190475,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.12833333333333333,0.0,Pass,sample_data/subj02_timepoint02.mp4
107,0,3.533,0.98,1,0.36,0.0,0.0,0.47,0.82,0.89,0.0,1.03,0.64,1.72,0.14,0.62,0.0,0.63,0.0,0.54,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.12166666666666666,0.0,0.0,0.0,0.0,0.0,0.19666666666666666,0.13833333333333334,0.03933333333333333,0.12166666666666666,0.0,0.30333333333333334,0.13666666666666666,0.3183333333333333,0.04547619047619047,1,0,0,0,0,0,1,0.12166666666666666,0,0,0,0,0,0.19666666666666666,0,0.03933333333333333,0.12166666666666666,0,0.3183333333333333,0.30333333333333334,0.13666666666666666,0.04547619047619047,Pass,sample_data/subj02_timepoint02.mp4
108,0,3.5669999999999997,0.98,1,0.21,0.0,0.0,0.37,0.78,0.88,0.0,0.95,0.71,1.73,0.06,0.62,0.0,0.53,0.0,0.54,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.12416666666666666,0.0,0.0,0.0,0.0,0.0,0.20333333333333334,0.13555555555555554,0.04066666666666667,0.12416666666666666,0.0,0.32166666666666666,0.13,0.3275,0.046785714285714285,1,0,0,0,0,0,1,0.12416666666666666,0,0,0,0,0,0.20333333333333334,0,0.04066666666666667,0.12416666666666666,0,0.3275,0.32166666666666666,0.13,0.046785714285714285,Pass,sample_data/subj02_timepoint02.mp4
109,0,3.6,0.98,1,0.12,0.0,0.0,0.23,0.76,1.06,0.0,0.9,0.83,1.61,0.0,0.43,0.0,0.34,0.0,0.44,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800000000000001,0.13249999999999998,0.0,0.0,0.0,0.0,0.0,0.20333333333333334,0.13833333333333334,0.04066666666666667,0.13249999999999998,0.0,0.3416666666666667,0.12666666666666668,0.3358333333333333,0.04797619047619047,1,0,0,0,0,0,1,0.13249999999999998,0,0,0,0,0,0.20333333333333334,0,0.04066666666666667,0.13249999999999998,0,0.3358333333333333,0.3416666666666667,0.12666666666666668,0.04797619047619047,Pass,sample_data/subj02_timepoint02.mp4
